Date,Ticker,monthly_range,monthly_range_avg,monthly_range_hi,monthly_range_lo
2024-10-01,APD,48.5,35.1,47.5,22.8
2024-11-01,APD,34.6,35.1,47.5,22.8
2024-12-01,APD,49.1,35.1,47.5,22.8
2025-01-01,APD,56.0,35.1,47.5,22.8
2025-02-01,APD,37.2,35.1,47.5,22.8
2025-03-01,APD,34.1,35.1,47.5,22.8
2025-04-01,APD,51.7,35.1,47.5,22.8
2025-05-01,APD,27.8,35.1,47.5,22.8
2025-06-01,APD,18.5,35.1,47.5,22.8
2025-07-01,APD,24.0,35.1,47.5,22.8
2025-08-01,APD,22.7,35.1,47.5,22.8
2025-09-01,APD,7.2,35.1,47.5,22.8
2024-08-01,APH,13.0,11.0,14.5,7.5
2024-09-01,APH,9.3,11.0,14.5,7.5
2024-10-01,APH,9.3,11.0,14.5,7.5
2024-11-01,APH,7.8,11.0,14.5,7.5
2024-12-01,APH,6.8,11.0,14.5,7.5
2025-01-01,APH,13.7,11.0,14.5,7.5
2025-02-01,APH,7.7,11.0,14.5,7.5
2025-03-01,APH,9.8,11.0,14.5,7.5
2025-04-01,APH,20.7,11.0,14.5,7.5
2025-05-01,APH,11.9,11.0,14.5,7.5
2025-06-01,APH,10.2,11.0,14.5,7.5
2025-07-01,APH,13.7,11.0,14.5,7.5
2025-08-01,APH,9.6,11.0,14.5,7.5
2025-09-01,APH,8.2,11.0,14.5,7.5
2024-08-01,APO,27.8,25.0,32.2,17.9
2024-09-01,APO,23.8,25.0,32.2,17.9
2024-10-01,APO,22.6,25.0,32.2,17.9
2024-11-01,APO,37.7,25.0,32.2,17.9
2024-12-01,APO,24.6,25.0,32.2,17.9
2025-01-01,APO,22.2,25.0,32.2,17.9
2025-02-01,APO,28.3,25.0,32.2,17.9
2025-03-01,APO,28.4,25.0,32.2,17.9
2025-04-01,APO,40.2,25.0,32.2,17.9
2025-05-01,APO,20.7,25.0,32.2,17.9
2025-06-01,APO,17.7,25.0,32.2,17.9
2025-07-01,APO,17.4,25.0,32.2,17.9
2025-08-01,APO,19.4,25.0,32.2,17.9
2025-09-01,APO,7.0,25.0,32.2,17.9
2024-08-01,APTV,14.5,11.2,15.5,6.9
2024-09-01,APTV,11.8,11.2,15.5,6.9
2024-10-01,APTV,18.8,11.2,15.5,6.9
2024-11-01,APTV,7.5,11.2,15.5,6.9
2024-12-01,APTV,7.1,11.2,15.5,6.9
2025-01-01,APTV,6.7,11.2,15.5,6.9
2025-02-01,APTV,12.0,11.2,15.5,6.9
2025-03-01,APTV,8.4,11.2,15.5,6.9
2025-04-01,APTV,13.9,11.2,15.5,6.9
2025-05-01,APTV,14.6,11.2,15.5,6.9
2025-06-01,APTV,6.6,11.2,15.5,6.9
2025-07-01,APTV,6.8,11.2,15.5,6.9
2025-08-01,APTV,17.6,11.2,15.5,6.9
2025-09-01,APTV,4.6,11.2,15.5,6.9
2024-08-01,ARE,14.6,12.2,16.0,8.4
2024-09-01,ARE,10.2,12.2,16.0,8.4
2024-10-01,ARE,11.7,12.2,16.0,8.4
2024-11-01,ARE,13.6,12.2,16.0,8.4
2024-12-01,ARE,13.9,12.2,16.0,8.4
2025-01-01,ARE,10.1,12.2,16.0,8.4
2025-02-01,ARE,9.3,12.2,16.0,8.4
2025-03-01,ARE,14.0,12.2,16.0,8.4
2025-04-01,ARE,23.0,12.2,16.0,8.4
2025-05-01,ARE,9.4,12.2,16.0,8.4
2025-06-01,ARE,7.5,12.2,16.0,8.4
2025-07-01,ARE,11.3,12.2,16.0,8.4
2025-08-01,ARE,11.1,12.2,16.0,8.4
2025-09-01,ARE,5.3,12.2,16.0,8.4
2024-08-01,ASC,3.3,2.3,3.4,1.2
2024-09-01,ASC,1.9,2.3,3.4,1.2
2024-10-01,ASC,4.9,2.3,3.4,1.2
2024-11-01,ASC,3.3,2.3,3.4,1.2
2024-12-01,ASC,1.4,2.3,3.4,1.2
2025-01-01,ASC,2.8,2.3,3.4,1.2
2025-02-01,ASC,3.3,2.3,3.4,1.2
2025-03-01,ASC,1.7,2.3,3.4,1.2
2025-04-01,ASC,1.6,2.3,3.4,1.2
2025-05-01,ASC,1.0,2.3,3.4,1.2
2025-06-01,ASC,1.4,2.3,3.4,1.2
2025-07-01,ASC,1.6,2.3,3.4,1.2
2025-08-01,ASC,1.6,2.3,3.4,1.2
2025-09-01,ASC,0.6,2.3,3.4,1.2
2024-08-01,ATO,6.2,11.8,16.1,7.4
2024-09-01,ATO,8.3,11.8,16.1,7.4
2024-10-01,ATO,7.7,11.8,16.1,7.4
2024-11-01,ATO,16.0,11.8,16.1,7.4
2024-12-01,ATO,15.2,11.8,16.1,7.4
2025-01-01,ATO,11.5,11.8,16.1,7.4
2025-02-01,ATO,11.7,11.8,16.1,7.4
2025-03-01,ATO,10.1,11.8,16.1,7.4
2025-04-01,ATO,19.9,11.8,16.1,7.4
2025-05-01,ATO,17.5,11.8,16.1,7.4
2025-06-01,ATO,6.4,11.8,16.1,7.4
2025-07-01,ATO,10.6,11.8,16.1,7.4
2025-08-01,ATO,14.2,11.8,16.1,7.4
2025-09-01,ATO,3.8,11.8,16.1,7.4
2024-08-01,AVB,22.6,18.6,25.1,12.2
2024-09-01,AVB,15.8,18.6,25.1,12.2
2024-10-01,AVB,15.3,18.6,25.1,12.2
2024-11-01,AVB,23.1,18.6,25.1,12.2
2024-12-01,AVB,18.0,18.6,25.1,12.2
2025-01-01,AVB,14.2,18.6,25.1,12.2
2025-02-01,AVB,12.6,18.6,25.1,12.2
2025-03-01,AVB,23.4,18.6,25.1,12.2
2025-04-01,AVB,36.1,18.6,25.1,12.2
2025-05-01,AVB,16.5,18.6,25.1,12.2
2025-06-01,AVB,10.3,18.6,25.1,12.2
2025-07-01,AVB,20.7,18.6,25.1,12.2
2025-08-01,AVB,15.2,18.6,25.1,12.2
2025-09-01,AVB,8.7,18.6,25.1,12.2
2024-08-01,AVGO,43.9,45.7,61.8,29.6
2024-09-01,AVGO,45.4,45.7,61.8,29.6
2024-10-01,AVGO,20.6,45.7,61.8,29.6
2024-11-01,AVGO,27.5,45.7,61.8,29.6
2024-12-01,AVGO,89.1,45.7,61.8,29.6
2025-01-01,AVGO,53.4,45.7,61.8,29.6
2025-02-01,AVGO,44.8,45.7,61.8,29.6
2025-03-01,AVGO,43.4,45.7,61.8,29.6
2025-04-01,AVGO,55.3,45.7,61.8,29.6
2025-05-01,AVGO,50.1,45.7,61.8,29.6
2025-06-01,AVGO,36.6,45.7,61.8,29.6
2025-07-01,AVGO,44.3,45.7,61.8,29.6
2025-08-01,AVGO,35.7,45.7,61.8,29.6
2025-09-01,AVGO,69.2,45.7,61.8,29.6
2024-08-01,AVY,21.0,16.8,21.2,12.3
2024-09-01,AVY,15.1,16.8,21.2,12.3
2024-10-01,AVY,19.5,16.8,21.2,12.3
2024-11-01,AVY,14.2,16.8,21.2,12.3
2024-12-01,AVY,21.5,16.8,21.2,12.3
2025-01-01,AVY,17.2,16.8,21.2,12.3
2025-02-01,AVY,9.5,16.8,21.2,12.3
2025-03-01,AVY,17.4,16.8,21.2,12.3
2025-04-01,AVY,23.7,16.8,21.2,12.3
2025-05-01,AVY,15.6,16.8,21.2,12.3
2025-06-01,AVY,8.4,16.8,21.2,12.3
2025-07-01,AVY,19.3,16.8,21.2,12.3
2025-08-01,AVY,16.4,16.8,21.2,12.3
2025-09-01,AVY,5.0,16.8,21.2,12.3
2024-08-01,AWK,10.1,12.3,16.6,8.0
2024-09-01,AWK,8.2,12.3,16.6,8.0
2024-10-01,AWK,13.6,12.3,16.6,8.0
2024-11-01,AWK,8.2,12.3,16.6,8.0
2024-12-01,AWK,14.8,12.3,16.6,8.0
2025-01-01,AWK,11.5,12.3,16.6,8.0
2025-02-01,AWK,17.3,12.3,16.6,8.0
2025-03-01,AWK,17.0,12.3,16.6,8.0
2025-04-01,AWK,18.1,12.3,16.6,8.0
2025-05-01,AWK,18.9,12.3,16.6,8.0
2025-06-01,AWK,7.3,12.3,16.6,8.0
2025-07-01,AWK,9.3,12.3,16.6,8.0
2025-08-01,AWK,7.2,12.3,16.6,8.0
2025-09-01,AWK,3.9,12.3,16.6,8.0
2024-08-01,AXON,99.9,126.5,181.2,71.9
2024-09-01,AXON,53.6,126.5,181.2,71.9
2024-10-01,AXON,59.8,126.5,181.2,71.9
2024-11-01,AXON,227.7,126.5,181.2,71.9
2024-12-01,AXON,107.5,126.5,181.2,71.9
2025-01-01,AXON,127.6,126.5,181.2,71.9
2025-02-01,AXON,235.8,126.5,181.2,71.9
2025-03-01,AXON,84.7,126.5,181.2,71.9
2025-04-01,AXON,145.5,126.5,181.2,71.9
2025-05-01,AXON,160.5,126.5,181.2,71.9
2025-06-01,AXON,87.4,126.5,181.2,71.9
2025-07-01,AXON,134.8,126.5,181.2,71.9
2025-08-01,AXON,157.9,126.5,181.2,71.9
2025-09-01,AXON,40.1,126.5,181.2,71.9
2024-08-01,AXP,39.7,35.8,46.2,25.3
2024-09-01,AXP,32.1,35.8,46.2,25.3
2024-10-01,AXP,20.2,35.8,46.2,25.3
2024-11-01,AXP,38.1,35.8,46.2,25.3
2024-12-01,AXP,20.4,35.8,46.2,25.3
2025-01-01,AXP,35.1,35.8,46.2,25.3
2025-02-01,AXP,33.7,35.8,46.2,25.3
2025-03-01,AXP,49.9,35.8,46.2,25.3
2025-04-01,AXP,56.9,35.8,46.2,25.3
2025-05-01,AXP,37.1,35.8,46.2,25.3
2025-06-01,AXP,34.0,35.8,46.2,25.3
2025-07-01,AXP,31.1,35.8,46.2,25.3
2025-08-01,AXP,43.7,35.8,46.2,25.3
2025-09-01,AXP,11.1,35.8,46.2,25.3
2024-08-01,AZO,150.7,303.7,407.3,200.2
2024-09-01,AZO,309.2,303.7,407.3,200.2
2024-10-01,AZO,233.1,303.7,407.3,200.2
2024-11-01,AZO,252.9,303.7,407.3,200.2
2024-12-01,AZO,245.4,303.7,407.3,200.2
2025-01-01,AZO,275.6,303.7,407.3,200.2
2025-02-01,AZO,187.6,303.7,407.3,200.2
2025-03-01,AZO,431.6,303.7,407.3,200.2
2025-04-01,AZO,483.2,303.7,407.3,200.2
2025-05-01,AZO,345.0,303.7,407.3,200.2
2025-06-01,AZO,327.0,303.7,407.3,200.2
2025-07-01,AZO,287.4,303.7,407.3,200.2
2025-08-01,AZO,473.8,303.7,407.3,200.2
2025-09-01,AZO,83.0,303.7,407.3,200.2
2024-08-01,BA,28.7,27.7,38.2,17.1
2024-09-01,BA,18.4,27.7,38.2,17.1
2024-10-01,BA,17.4,27.7,38.2,17.1
2024-11-01,BA,20.6,27.7,38.2,17.1
2024-12-01,BA,29.2,27.7,38.2,17.1
2025-01-01,BA,23.9,27.7,38.2,17.1
2025-02-01,BA,16.8,27.7,38.2,17.1
2025-03-01,BA,39.0,27.7,38.2,17.1
2025-04-01,BA,55.7,27.7,38.2,17.1
2025-05-01,BA,30.3,27.7,38.2,17.1
2025-06-01,BA,23.5,27.7,38.2,17.1
2025-07-01,BA,35.9,27.7,38.2,17.1
2025-08-01,BA,22.2,27.7,38.2,17.1
2025-09-01,BA,12.8,27.7,38.2,17.1
2024-08-01,BAC,5.7,5.4,7.0,3.7
2024-09-01,BAC,3.0,5.4,7.0,3.7
2024-10-01,BAC,4.6,5.4,7.0,3.7
2024-11-01,BAC,7.0,5.4,7.0,3.7
2024-12-01,BAC,5.0,5.4,7.0,3.7
2025-01-01,BAC,3.7,5.4,7.0,3.7
2025-02-01,BAC,4.6,5.4,7.0,3.7
2025-03-01,BAC,7.8,5.4,7.0,3.7
2025-04-01,BAC,8.9,5.4,7.0,3.7
2025-05-01,BAC,5.6,5.4,7.0,3.7
2025-06-01,BAC,4.3,5.4,7.0,3.7
2025-07-01,BAC,4.3,5.4,7.0,3.7
2025-08-01,BAC,6.2,5.4,7.0,3.7
2025-09-01,BAC,1.6,5.4,7.0,3.7
2024-08-01,BALL,4.1,6.0,7.9,4.2
2024-09-01,BALL,4.9,6.0,7.9,4.2
2024-10-01,BALL,8.9,6.0,7.9,4.2
2024-11-01,BALL,4.5,6.0,7.9,4.2
2024-12-01,BALL,8.2,6.0,7.9,4.2
2025-01-01,BALL,5.1,6.0,7.9,4.2
2025-02-01,BALL,6.9,6.0,7.9,4.2
2025-03-01,BALL,5.3,6.0,7.9,4.2
2025-04-01,BALL,9.2,6.0,7.9,4.2
2025-05-01,BALL,3.8,6.0,7.9,4.2
2025-06-01,BALL,6.0,6.0,7.9,4.2
2025-07-01,BALL,4.5,6.0,7.9,4.2
2025-08-01,BALL,7.7,6.0,7.9,4.2
2025-09-01,BALL,2.6,6.0,7.9,4.2
2024-08-01,BAX,4.6,5.0,7.1,2.9
2024-09-01,BAX,3.4,5.0,7.1,2.9
2024-10-01,BAX,3.3,5.0,7.1,2.9
2024-11-01,BAX,5.2,5.0,7.1,2.9
2024-12-01,BAX,5.4,5.0,7.1,2.9
2025-01-01,BAX,4.6,5.0,7.1,2.9
2025-02-01,BAX,6.4,5.0,7.1,2.9
2025-03-01,BAX,4.9,5.0,7.1,2.9
2025-04-01,BAX,8.0,5.0,7.1,2.9
2025-05-01,BAX,3.0,5.0,7.1,2.9
2025-06-01,BAX,2.9,5.0,7.1,2.9
2025-07-01,BAX,10.3,5.0,7.1,2.9
2025-08-01,BAX,3.6,5.0,7.1,2.9
2025-09-01,BAX,1.5,5.0,7.1,2.9
2024-08-01,BBY,25.2,13.4,18.9,7.9
2024-09-01,BBY,8.7,13.4,18.9,7.9
2024-10-01,BBY,13.9,13.4,18.9,7.9
2024-11-01,BBY,11.7,13.4,18.9,7.9
2024-12-01,BBY,8.3,13.4,18.9,7.9
2025-01-01,BBY,6.6,13.4,18.9,7.9
2025-02-01,BBY,10.6,13.4,18.9,7.9
2025-03-01,BBY,20.7,13.4,18.9,7.9
2025-04-01,BBY,21.3,13.4,18.9,7.9
2025-05-01,BBY,12.1,13.4,18.9,7.9
2025-06-01,BBY,10.8,13.4,18.9,7.9
2025-07-01,BBY,10.0,13.4,18.9,7.9
2025-08-01,BBY,15.2,13.4,18.9,7.9
2025-09-01,BBY,6.4,13.4,18.9,7.9
2024-08-01,BDX,17.8,19.9,27.9,11.8
2024-09-01,BDX,15.7,19.9,27.9,11.8
2024-10-01,BDX,11.1,19.9,27.9,11.8
2024-11-01,BDX,24.0,19.9,27.9,11.8
2024-12-01,BDX,12.9,19.9,27.9,11.8
2025-01-01,BDX,25.0,19.9,27.9,11.8
2025-02-01,BDX,30.4,19.9,27.9,11.8
2025-03-01,BDX,13.4,19.9,27.9,11.8
2025-04-01,BDX,36.0,19.9,27.9,11.8
2025-05-01,BDX,24.7,19.9,27.9,11.8
2025-06-01,BDX,8.8,19.9,27.9,11.8
2025-07-01,BDX,14.6,19.9,27.9,11.8
2025-08-01,BDX,28.0,19.9,27.9,11.8
2025-09-01,BDX,10.3,19.9,27.9,11.8
2024-08-01,BEN,3.7,2.9,3.7,2.1
2024-09-01,BEN,2.2,2.9,3.7,2.1
2024-10-01,BEN,2.0,2.9,3.7,2.1
2024-11-01,BEN,3.7,2.9,3.7,2.1
2024-12-01,BEN,3.3,2.9,3.7,2.1
2025-01-01,BEN,3.8,2.9,3.7,2.1
2025-02-01,BEN,2.5,2.9,3.7,2.1
2025-03-01,BEN,1.9,2.9,3.7,2.1
2025-04-01,BEN,3.3,2.9,3.7,2.1
2025-05-01,BEN,3.8,2.9,3.7,2.1
2025-06-01,BEN,3.1,2.9,3.7,2.1
2025-07-01,BEN,1.6,2.9,3.7,2.1
2025-08-01,BEN,3.2,2.9,3.7,2.1
2025-09-01,BEN,1.2,2.9,3.7,2.1
2024-08-01,BF.B,2.4,4.9,6.8,3.1
2024-09-01,BF.B,4.7,4.9,6.8,3.1
2024-10-01,BF.B,5.9,4.9,6.8,3.1
2024-11-01,BF.B,4.8,4.9,6.8,3.1
2024-12-01,BF.B,8.5,4.9,6.8,3.1
2025-01-01,BF.B,6.2,4.9,6.8,3.1
2025-02-01,BF.B,3.1,4.9,6.8,3.1
2025-03-01,BF.B,6.3,4.9,6.8,3.1
2025-04-01,BF.B,4.4,4.9,6.8,3.1
2025-05-01,BF.B,2.9,4.9,6.8,3.1
2025-06-01,BF.B,8.0,4.9,6.8,3.1
2025-07-01,BF.B,4.6,4.9,6.8,3.1
2025-08-01,BF.B,3.4,4.9,6.8,3.1
2025-09-01,BF.B,1.8,4.9,6.8,3.1
2024-08-01,BG,12.8,10.6,13.5,7.7
2024-09-01,BG,7.3,10.6,13.5,7.7
2024-10-01,BG,15.6,10.6,13.5,7.7
2024-11-01,BG,10.0,10.6,13.5,7.7
2024-12-01,BG,13.4,10.6,13.5,7.7
2025-01-01,BG,6.9,10.6,13.5,7.7
2025-02-01,BG,8.4,10.6,13.5,7.7
2025-03-01,BG,7.2,10.6,13.5,7.7
2025-04-01,BG,13.4,10.6,13.5,7.7
2025-05-01,BG,8.9,10.6,13.5,7.7
2025-06-01,BG,13.8,10.6,13.5,7.7
2025-07-01,BG,10.2,10.6,13.5,7.7
2025-08-01,BG,11.3,10.6,13.5,7.7
2025-09-01,BG,4.2,10.6,13.5,7.7
2024-08-01,BIIB,22.5,19.7,23.5,15.9
2024-09-01,BIIB,17.9,19.7,23.5,15.9
2024-10-01,BIIB,21.1,19.7,23.5,15.9
2024-11-01,BIIB,25.6,19.7,23.5,15.9
2024-12-01,BIIB,20.2,19.7,23.5,15.9
2025-01-01,BIIB,16.7,19.7,23.5,15.9
2025-02-01,BIIB,18.5,19.7,23.5,15.9
2025-03-01,BIIB,22.4,19.7,23.5,15.9
2025-04-01,BIIB,27.3,19.7,23.5,15.9
2025-05-01,BIIB,17.7,19.7,23.5,15.9
2025-06-01,BIIB,13.6,19.7,23.5,15.9
2025-07-01,BIIB,16.8,19.7,23.5,15.9
2025-08-01,BIIB,17.8,19.7,23.5,15.9
2025-09-01,BIIB,11.7,19.7,23.5,15.9
2024-08-01,BK,7.4,9.1,12.0,6.1
2024-09-01,BK,7.2,9.1,12.0,6.1
2024-10-01,BK,7.6,9.1,12.0,6.1
2024-11-01,BK,8.4,9.1,12.0,6.1
2024-12-01,BK,6.5,9.1,12.0,6.1
2025-01-01,BK,12.8,9.1,12.0,6.1
2025-02-01,BK,5.7,9.1,12.0,6.1
2025-03-01,BK,11.1,9.1,12.0,6.1
2025-04-01,BK,14.1,9.1,12.0,6.1
2025-05-01,BK,10.9,9.1,12.0,6.1
2025-06-01,BK,5.2,9.1,12.0,6.1
2025-07-01,BK,13.5,9.1,12.0,6.1
2025-08-01,BK,8.2,9.1,12.0,6.1
2025-09-01,BK,3.2,9.1,12.0,6.1
2024-08-01,BKNG,760.3,609.6,794.1,425.1
2024-09-01,BKNG,571.9,609.6,794.1,425.1
2024-10-01,BKNG,795.6,609.6,794.1,425.1
2024-11-01,BKNG,568.0,609.6,794.1,425.1
2024-12-01,BKNG,399.2,609.6,794.1,425.1
2025-01-01,BKNG,444.0,609.6,794.1,425.1
2025-02-01,BKNG,676.6,609.6,794.1,425.1
2025-03-01,BKNG,775.4,609.6,794.1,425.1
2025-04-01,BKNG,1019.9,609.6,794.1,425.1
2025-05-01,BKNG,562.5,609.6,794.1,425.1
2025-06-01,BKNG,563.4,609.6,794.1,425.1
2025-07-01,BKNG,407.4,609.6,794.1,425.1
2025-08-01,BKNG,455.9,609.6,794.1,425.1
2025-09-01,BKNG,198.6,609.6,794.1,425.1
2024-08-01,BKR,4.7,5.6,8.0,3.1
2024-09-01,BKR,4.9,5.6,8.0,3.1
2024-10-01,BKR,2.5,5.6,8.0,3.1
2024-11-01,BKR,7.6,5.6,8.0,3.1
2024-12-01,BKR,4.9,5.6,8.0,3.1
2025-01-01,BKR,6.7,5.6,8.0,3.1
2025-02-01,BKR,6.4,5.6,8.0,3.1
2025-03-01,BKR,4.9,5.6,8.0,3.1
2025-04-01,BKR,11.4,5.6,8.0,3.1
2025-05-01,BKR,3.4,5.6,8.0,3.1
2025-06-01,BKR,3.2,5.6,8.0,3.1
2025-07-01,BKR,9.0,5.6,8.0,3.1
2025-08-01,BKR,3.9,5.6,8.0,3.1
2025-09-01,BKR,2.2,5.6,8.0,3.1
2024-08-01,BLDR,48.0,29.8,39.8,19.8
2024-09-01,BLDR,39.8,29.8,39.8,19.8
2024-10-01,BLDR,33.8,29.8,39.8,19.8
2024-11-01,BLDR,26.0,29.8,39.8,19.8
2024-12-01,BLDR,46.2,29.8,39.8,19.8
2025-01-01,BLDR,37.5,29.8,39.8,19.8
2025-02-01,BLDR,32.0,29.8,39.8,19.8
2025-03-01,BLDR,20.7,29.8,39.8,19.8
2025-04-01,BLDR,20.5,29.8,39.8,19.8
2025-05-01,BLDR,22.9,29.8,39.8,19.8
2025-06-01,BLDR,18.2,29.8,39.8,19.8
2025-07-01,BLDR,22.9,29.8,39.8,19.8
2025-08-01,BLDR,21.4,29.8,39.8,19.8
2025-09-01,BLDR,16.5,29.8,39.8,19.8
2024-08-01,BLK,90.3,105.4,135.7,75.1
2024-09-01,BLK,98.6,105.4,135.7,75.1
2024-10-01,BLK,113.0,105.4,135.7,75.1
2024-11-01,BLK,92.3,105.4,135.7,75.1
2024-12-01,BLK,80.5,105.4,135.7,75.1
2025-01-01,BLK,140.9,105.4,135.7,75.1
2025-02-01,BLK,114.5,105.4,135.7,75.1
2025-03-01,BLK,92.5,105.4,135.7,75.1
2025-04-01,BLK,192.2,105.4,135.7,75.1
2025-05-01,BLK,93.1,105.4,135.7,75.1
2025-06-01,BLK,89.2,105.4,135.7,75.1
2025-07-01,BLK,96.9,105.4,135.7,75.1
2025-08-01,BLK,94.7,105.4,135.7,75.1
2025-09-01,BLK,31.4,105.4,135.7,75.1
2024-08-01,BMY,4.0,6.2,8.7,3.7
2024-09-01,BMY,4.6,6.2,8.7,3.7
2024-10-01,BMY,4.9,6.2,8.7,3.7
2024-11-01,BMY,7.1,6.2,8.7,3.7
2024-12-01,BMY,5.1,6.2,8.7,3.7
2025-01-01,BMY,6.3,6.2,8.7,3.7
2025-02-01,BMY,6.8,6.2,8.7,3.7
2025-03-01,BMY,5.1,6.2,8.7,3.7
2025-04-01,BMY,14.2,6.2,8.7,3.7
2025-05-01,BMY,6.7,6.2,8.7,3.7
2025-06-01,BMY,4.6,6.2,8.7,3.7
2025-07-01,BMY,6.3,6.2,8.7,3.7
2025-08-01,BMY,6.0,6.2,8.7,3.7
2025-09-01,BMY,2.2,6.2,8.7,3.7
2024-08-01,BR,17.5,20.2,27.9,12.6
2024-09-01,BR,8.3,20.2,27.9,12.6
2024-10-01,BR,14.8,20.2,27.9,12.6
2024-11-01,BR,29.5,20.2,27.9,12.6
2024-12-01,BR,16.1,20.2,27.9,12.6
2025-01-01,BR,21.5,20.2,27.9,12.6
2025-02-01,BR,13.6,20.2,27.9,12.6
2025-03-01,BR,24.0,20.2,27.9,12.6
2025-04-01,BR,34.7,20.2,27.9,12.6
2025-05-01,BR,18.8,20.2,27.9,12.6
2025-06-01,BR,11.0,20.2,27.9,12.6
2025-07-01,BR,25.7,20.2,27.9,12.6
2025-08-01,BR,29.5,20.2,27.9,12.6
2025-09-01,BR,9.2,20.2,27.9,12.6
2024-08-01,BRK.B,70.8,43.8,62.1,25.6
2024-09-01,BRK.B,39.6,43.8,62.1,25.6
2024-10-01,BRK.B,17.3,43.8,62.1,25.6
2024-11-01,BRK.B,53.8,43.8,62.1,25.6
2024-12-01,BRK.B,39.0,43.8,62.1,25.6
2025-01-01,BRK.B,34.8,43.8,62.1,25.6
2025-02-01,BRK.B,60.8,43.8,62.1,25.6
2025-03-01,BRK.B,48.9,43.8,62.1,25.6
2025-04-01,BRK.B,76.9,43.8,62.1,25.6
2025-05-01,BRK.B,41.9,43.8,62.1,25.6
2025-06-01,BRK.B,21.5,43.8,62.1,25.6
2025-07-01,BRK.B,23.4,43.8,62.1,25.6
2025-08-01,BRK.B,51.5,43.8,62.1,25.6
2025-09-01,BRK.B,11.1,43.8,62.1,25.6
2024-08-01,BRO,7.6,10.8,15.6,6.1
2024-09-01,BRO,6.6,10.8,15.6,6.1
2024-10-01,BRO,6.1,10.8,15.6,6.1
2024-11-01,BRO,10.1,10.8,15.6,6.1
2024-12-01,BRO,12.4,10.8,15.6,6.1
2025-01-01,BRO,8.9,10.8,15.6,6.1
2025-02-01,BRO,15.3,10.8,15.6,6.1
2025-03-01,BRO,9.5,10.8,15.6,6.1
2025-04-01,BRO,20.4,10.8,15.6,6.1
2025-05-01,BRO,6.6,10.8,15.6,6.1
2025-06-01,BRO,11.9,10.8,15.6,6.1
2025-07-01,BRO,20.0,10.8,15.6,6.1
2025-08-01,BRO,7.9,10.8,15.6,6.1
2025-09-01,BRO,3.0,10.8,15.6,6.1
2024-08-01,BSX,10.2,9.0,12.9,5.1
2024-09-01,BSX,4.4,9.0,12.9,5.1
2024-10-01,BSX,8.2,9.0,12.9,5.1
2024-11-01,BSX,8.4,9.0,12.9,5.1
2024-12-01,BSX,4.3,9.0,12.9,5.1
2025-01-01,BSX,15.4,9.0,12.9,5.1
2025-02-01,BSX,10.1,9.0,12.9,5.1
2025-03-01,BSX,12.3,9.0,12.9,5.1
2025-04-01,BSX,17.2,9.0,12.9,5.1
2025-05-01,BSX,5.6,9.0,12.9,5.1
2025-06-01,BSX,9.5,9.0,12.9,5.1
2025-07-01,BSX,7.4,9.0,12.9,5.1
2025-08-01,BSX,5.4,9.0,12.9,5.1
2025-09-01,BSX,4.2,9.0,12.9,5.1
2024-08-01,BTI,3.5,4.3,5.9,2.7
2024-09-01,BTI,3.1,4.3,5.9,2.7
2024-10-01,BTI,2.6,4.3,5.9,2.7
2024-11-01,BTI,3.2,4.3,5.9,2.7
2024-12-01,BTI,2.4,4.3,5.9,2.7
2025-01-01,BTI,5.0,4.3,5.9,2.7
2025-02-01,BTI,5.4,4.3,5.9,2.7
2025-03-01,BTI,2.8,4.3,5.9,2.7
2025-04-01,BTI,5.9,4.3,5.9,2.7
2025-05-01,BTI,5.3,4.3,5.9,2.7
2025-06-01,BTI,4.5,4.3,5.9,2.7
2025-07-01,BTI,7.8,4.3,5.9,2.7
2025-08-01,BTI,5.1,4.3,5.9,2.7
2025-09-01,BTI,1.6,4.3,5.9,2.7
2024-08-01,BTU,4.3,4.1,5.4,2.9
2024-09-01,BTU,6.4,4.1,5.4,2.9
2024-10-01,BTU,3.2,4.1,5.4,2.9
2024-11-01,BTU,6.3,4.1,5.4,2.9
2024-12-01,BTU,4.5,4.1,5.4,2.9
2025-01-01,BTU,3.6,4.1,5.4,2.9
2025-02-01,BTU,4.9,4.1,5.4,2.9
2025-03-01,BTU,2.8,4.1,5.4,2.9
2025-04-01,BTU,4.3,4.1,5.4,2.9
2025-05-01,BTU,3.4,4.1,5.4,2.9
2025-06-01,BTU,2.0,4.1,5.4,2.9
2025-07-01,BTU,5.0,4.1,5.4,2.9
2025-08-01,BTU,3.5,4.1,5.4,2.9
2025-09-01,BTU,2.7,4.1,5.4,2.9
2024-08-01,BX,18.2,25.8,32.2,19.3
2024-09-01,BX,25.6,25.8,32.2,19.3
2024-10-01,BX,29.0,25.8,32.2,19.3
2024-11-01,BX,34.8,25.8,32.2,19.3
2024-12-01,BX,28.0,25.8,32.2,19.3
2025-01-01,BX,28.1,25.8,32.2,19.3
2025-02-01,BX,24.6,25.8,32.2,19.3
2025-03-01,BX,30.4,25.8,32.2,19.3
2025-04-01,BX,32.9,25.8,32.2,19.3
2025-05-01,BX,21.0,25.8,32.2,19.3
2025-06-01,BX,18.8,25.8,32.2,19.3
2025-07-01,BX,32.8,25.8,32.2,19.3
2025-08-01,BX,14.7,25.8,32.2,19.3
2025-09-01,BX,8.1,25.8,32.2,19.3
2024-08-01,BXP,13.2,9.3,11.9,6.8
